rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
10,10,-3,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,3849897,1.1,-2572599,-40.1,11363355224,370,-353,-48.8,1099672,32,37,2023-03-05
1,1,1,OLD,20230523,더 웨일,2023-03-01,17720696,37.0,-19161950,-52,241477904,1877,-1723,-47.9,24459,188,239,2023-03-06
2,2,2,OLD,20228966,어메이징 모리스,2023-02-15,4444200,9.3,-18601098,-80.7,934546267,667,-1823,-73.2,105678,51,52,2023-03-06
3,3,2,OLD,20223565,다음 소희,2023-02-08,5090497,10.6,-3676600,-41.9,907490286,512,-415,-44.8,94688,54,68,2023-03-06
4,4,2,OLD,20239877,애프터썬,2023-02-01,4567394,9.5,-3506405,-43.4,387724213,477,-332,-41,39343,46,52,2023-03-06
5,5,10,OLD,20230082,6번 칸,2023-03-08,2628000,5.5,1977000,303.7,7749700,292,232,386.7,798,2,2,2023-03-06
6,6,3,OLD,20230611,이니셰린의 밴시,2023-03-15,1746000,3.6,-2951100,-62.8,11417300,194,-235,-54.8,1096,1,1,2023-03-06
7,7,3,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,2103398,4.4,-1746499,-45.4,11365458622,182,-188,-50.8,1099854,25,26,2023-03-06
8,7,0,NEW,20219457,그대 어이가리,2023-03-08,1456000,3.0,1456000,100,13649000,182,182,100,1521,2,2,2023-03-06
9,9,0,NEW,20211683,차별,2023-03-22,1168000,2.4,1168000,100,1390000,167,167,100,201,1,1,2023-03-06
10,10,-7,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,1431000,3.0,-29095000,-95.3,432735800,162,-3210,-95.2,48580,59,68,2023-03-06
1,1,0,OLD,20230523,더 웨일,2023-03-01,19829251,35.9,2108555,11.9,261307155,2121,244,13,26580,187,243,2023-03-07
2,2,0,NEW,20226270,스즈메의 문단속,2023-03-08,11133600,20.2,11133600,100,758220950,875,875,100,59560,4,4,2023-03-07
3,3,-1,OLD,20228966,어메이징 모리스,2023-02-15,3426500,6.2,-1017700,-22.9,937972767,617,-50,-7.5,106295,34,34,2023-03-07
4,4,-1,OLD,20223565,다음 소희,2023-02-08,4867599,8.8,-222898,-4.4,912357885,553,41,8,95241,55,72,2023-03-07
5,5,-1,OLD,20239877,애프터썬,2023-02-01,2818300,5.1,-1749094,-38.3,390542513,316,-161,-33.8,39659,31,37,2023-03-07
6,6,5,OLD,20230712,어떤 영웅,2023-03-15,2051000,3.7,773000,60.5,3329000,293,151,106.3,435,1,1,2023-03-07
7,7,0,OLD,20219457,그대 어이가리,2023-03-08,1962000,3.6,506000,34.8,15611000,218,36,19.8,1739,1,1,2023-03-07
8,8,-1,OLD,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2022-11-30,2291296,4.1,187898,8.9,11367749918,201,19,10.4,1100055,29,29,2023-03-07
9,9,1,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,1724500,3.1,293500,20.5,434460300,200,38,23.5,48780,53,54,2023-03-07
10,10,0,NEW,19458005,밀회, ,322000,0.6,322000,100,10260000,161,161,100,5003,1,4,2023-03-07
1,1,1,OLD,20226270,스즈메의 문단속,2023-03-08,1475390327,96.7,1464256727,13151.7,2233611277,143507,142632,16300.8,203067,1268,5072,2023-03-08
2,2,2,OLD,20223565,다음 소희,2023-02-08,15226999,1.0,10359400,212.8,927584884,1521,968,175,96762,46,57,2023-03-08
3,3,-2,OLD,20230523,더 웨일,2023-03-01,9485296,0.6,-10343955,-52.2,270792451,994,-1127,-53.1,27574,105,120,2023-03-08
4,4,49,OLD,20230082,6번 칸,2023-03-08,5736799,0.4,5736799,100,13486499,656,656,100,1454,41,48,2023-03-08
5,5,2,OLD,20219457,그대 어이가리,2023-03-08,5816600,0.4,3854600,196.5,21427600,649,431,197.7,2388,63,81,2023-03-08
6,6,0,NEW,20228916,콜 제인,2023-03-08,4269900,0.3,4269900,100,14106900,448,448,100,1410,70,89,2023-03-08
7,7,-2,OLD,20239877,애프터썬,2023-02-01,2759196,0.2,-59104,-2.1,393301709,305,-11,-3.5,39964,33,35,2023-03-08
8,8,1,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,1927500,0.1,203000,11.8,436387800,243,43,21.5,49023,52,54,2023-03-08
9,9,1,OLD,19458005,밀회, ,274000,0.0,-48000,-14.9,10534000,137,-24,-14.9,5140,1,4,2023-03-08
10,10,1,OLD,20230041,루비콘,2023-02-23,1030000,0.1,46000,4.7,15963197,129,6,4.9,1993,5,5,2023-03-08
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,796928233,95.0,-678462094,-46,3030539510,75182,-68325,-47.6,278249,1270,4980,2023-03-09
2,2,1,OLD,20230523,더 웨일,2023-03-01,9585396,1.1,100100,1.1,280377847,1022,28,2.8,28596,121,136,2023-03-09
3,3,1,OLD,20230082,6번 칸,2023-03-08,5646999,0.7,-89800,-1.6,19133498,639,-17,-2.6,2093,36,44,2023-03-09
4,4,1,OLD,20219457,그대 어이가리,2023-03-08,4951600,0.6,-865000,-14.9,26379200,629,-20,-3.1,3017,66,85,2023-03-09
5,5,-3,OLD,20223565,다음 소희,2023-02-08,4538098,0.5,-10688901,-70.2,932122982,436,-1085,-71.3,97198,40,49,2023-03-09
6,6,0,NEW,20230712,어떤 영웅,2023-03-15,3204000,0.4,3204000,100,6533000,356,356,100,791,2,2,2023-03-09
7,7,-1,OLD,20228916,콜 제인,2023-03-08,2562498,0.3,-1707402,-40,16669398,289,-159,-35.5,1699,62,77,2023-03-09
8,8,0,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,2306500,0.3,379000,19.7,438694300,280,37,15.2,49303,52,55,2023-03-09
9,9,-2,OLD,20239877,애프터썬,2023-02-01,2283599,0.3,-475597,-17.2,395585308,271,-34,-11.1,40235,29,32,2023-03-09
10,10,0,NEW,20212372,장기자랑,2023-04-05,1728000,0.2,1728000,100,3797000,192,192,100,429,1,1,2023-03-09
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,1280606792,97.0,483678559,60.7,4311146302,116272,41090,54.7,394521,1330,5438,2023-03-10
2,2,0,OLD,20230523,더 웨일,2023-03-01,9284693,0.7,-300703,-3.1,289662540,916,-106,-10.4,29512,111,127,2023-03-10
3,3,2,OLD,20223565,다음 소희,2023-02-08,5832600,0.4,1294502,28.5,937955582,641,205,47,97839,44,52,2023-03-10
4,4,-1,OLD,20230082,6번 칸,2023-03-08,6156500,0.5,509501,9,25289998,636,-3,-0.5,2729,37,43,2023-03-10
5,5,-1,OLD,20219457,그대 어이가리,2023-03-08,4040498,0.3,-911102,-18.4,30419698,477,-152,-24.2,3494,65,82,2023-03-10
6,6,3,OLD,20239877,애프터썬,2023-02-01,3759900,0.3,1476301,64.6,399345208,392,121,44.6,40627,32,37,2023-03-10
7,7,1,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,2598500,0.2,292000,12.7,441292800,318,38,13.6,49621,63,70,2023-03-10
8,8,14,OLD,20228966,어메이징 모리스,2023-02-15,1971000,0.1,1791500,998.1,940235267,297,278,1463.2,106625,9,9,2023-03-10
9,9,-2,OLD,20228916,콜 제인,2023-03-08,2569600,0.2,7102,0.3,19238998,273,-16,-5.5,1972,68,77,2023-03-10
10,10,0,NEW,19578006,사요나라, ,350000,0.0,350000,100,21767000,175,175,100,10776,1,3,2023-03-10
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,3278481617,96.9,1997874825,156,7589627919,305340,189068,162.6,699861,1480,6323,2023-03-11
2,2,5,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,17815300,0.5,15216800,585.6,459108100,1939,1621,509.7,51560,175,205,2023-03-11
3,3,-1,OLD,20230523,더 웨일,2023-03-01,19305885,0.6,10021192,107.9,308968425,1894,978,106.8,31406,115,136,2023-03-11
4,4,0,NEW,20230611,이니셰린의 밴시,2023-03-15,11390191,0.3,11390191,100,23707991,963,963,100,2151,20,20,2023-03-11
5,5,3,OLD,20228966,어메이징 모리스,2023-02-15,8026300,0.2,6055300,307.2,948261567,935,638,214.8,107560,62,70,2023-03-11
6,6,-2,OLD,20230082,6번 칸,2023-03-08,8889697,0.3,2733197,44.4,34179695,931,295,46.4,3660,40,45,2023-03-11
7,7,-1,OLD,20239877,애프터썬,2023-02-01,8380996,0.2,4621096,122.9,407726204,872,480,122.4,41499,38,42,2023-03-11
8,8,-5,OLD,20223565,다음 소희,2023-02-08,7999697,0.2,2167097,37.2,945955279,782,141,22,98621,43,51,2023-03-11
9,9,-4,OLD,20219457,그대 어이가리,2023-03-08,7408699,0.2,3368201,83.4,37828397,776,299,62.7,4270,74,97,2023-03-11
10,10,-1,OLD,20228916,콜 제인,2023-03-08,6579599,0.2,4009999,156.1,25818597,542,269,98.5,2514,61,77,2023-03-11
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,2894594153,96.7,-383887464,-11.7,10484222072,272615,-32725,-10.7,972476,1486,6150,2023-03-12
2,2,0,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,25774200,0.9,7958900,44.7,484882300,2879,940,48.5,54439,182,210,2023-03-12
3,3,0,OLD,20230523,더 웨일,2023-03-01,16752896,0.6,-2552989,-13.2,325721321,1599,-295,-15.6,33005,105,122,2023-03-12
4,4,1,OLD,20228966,어메이징 모리스,2023-02-15,10112100,0.3,2085800,26,958373667,1114,179,19.1,108674,69,76,2023-03-12
5,5,4,OLD,20219457,그대 어이가리,2023-03-08,7855498,0.3,446799,6,45683895,863,87,11.2,5133,82,105,2023-03-12
6,6,1,OLD,20239877,애프터썬,2023-02-01,7016696,0.2,-1364300,-16.3,414742900,716,-156,-17.9,42215,36,43,2023-03-12
7,7,-1,OLD,20230082,6번 칸,2023-03-08,6489800,0.2,-2399897,-27,40669495,683,-248,-26.6,4343,37,45,2023-03-12
8,8,0,OLD,20223565,다음 소희,2023-02-08,4354800,0.1,-3644897,-45.6,950310079,452,-330,-42.2,99073,38,49,2023-03-12
9,9,0,NEW,20230712,어떤 영웅,2023-03-15,5120000,0.2,5120000,100,11653000,350,350,100,1141,1,1,2023-03-12
10,10,0,OLD,20228916,콜 제인,2023-03-08,2902599,0.1,-3677000,-55.9,28721196,296,-246,-45.4,2810,62,80,2023-03-12
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,681704607,95.6,-2212889546,-76.4,11165926679,64181,-208434,-76.5,1036657,1317,5196,2023-03-13
2,2,1,OLD,20230523,더 웨일,2023-03-01,8803495,1.2,-7949401,-47.5,334524816,948,-651,-40.7,33953,92,105,2023-03-13
3,3,5,OLD,20223565,다음 소희,2023-02-08,7748599,1.1,3393799,77.9,958058678,861,409,90.5,99934,27,37,2023-03-13
4,4,3,OLD,20230082,6번 칸,2023-03-08,3579499,0.5,-2910301,-44.8,44248994,410,-273,-40,4753,32,40,2023-03-13
5,5,0,OLD,20219457,그대 어이가리,2023-03-08,2207699,0.3,-5647799,-71.9,47891594,260,-603,-69.9,5393,55,73,2023-03-13
6,6,0,NEW,20224780,모나리자와 블러드 문,2023-03-22,2223000,0.3,2223000,100,2223000,247,247,100,247,1,1,2023-03-13
7,7,3,OLD,20228916,콜 제인,2023-03-08,1635400,0.2,-1267199,-43.7,30356596,227,-69,-23.3,3037,47,54,2023-03-13
8,8,-2,OLD,20239877,애프터썬,2023-02-01,1708000,0.2,-5308696,-75.7,416450900,184,-532,-74.3,42399,18,21,2023-03-13
9,9,5,OLD,19578006,사요나라, ,260000,0.0,-64000,-19.8,22721000,130,-32,-19.8,11253,1,3,2023-03-13
10,10,-8,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,1065500,0.1,-24708700,-95.9,485947800,110,-2769,-96.2,54549,36,38,2023-03-13
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,654035841,92.6,-27668766,-4.1,11819962520,61602,-2579,-4,1098259,1333,5104,2023-03-14
2,2,0,OLD,20230523,더 웨일,2023-03-01,14479990,2.1,5676495,64.5,349004806,1624,676,71.3,35577,109,122,2023-03-14
3,3,0,NEW,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,8708000,1.2,8708000,100,8708000,1244,1244,100,1244,8,8,2023-03-14
4,4,-1,OLD,20223565,다음 소희,2023-02-08,8063099,1.1,314500,4.1,966121777,802,-59,-6.9,100736,41,53,2023-03-14
5,5,0,OLD,20219457,그대 어이가리,2023-03-08,4671300,0.7,2463601,111.6,52562894,569,309,118.8,5962,67,88,2023-03-14
6,6,-2,OLD,20230082,6번 칸,2023-03-08,4993100,0.7,1413601,39.5,49242094,561,151,36.8,5314,35,44,2023-03-14
7,7,0,OLD,20228916,콜 제인,2023-03-08,2757598,0.4,1122198,68.6,33114194,298,71,31.3,3335,60,74,2023-03-14
8,8,16,OLD,20239900,어쩌면 우린 헤어졌는지 모른다,2023-02-08,2334000,0.3,2301000,6972.7,182365066,293,288,5760,17693,27,29,2023-03-14
9,9,-1,OLD,20239877,애프터썬,2023-02-01,2331698,0.3,623698,36.5,418782598,256,72,39.1,42655,25,29,2023-03-14
10,10,0,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,1201000,0.2,135500,12.7,487148800,143,33,30,54692,41,42,2023-03-14
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,832076559,95.2,178040718,27.2,12652039079,82624,21022,34.1,1180883,1234,4502,2023-03-15
2,2,0,NEW,20230611,이니셰린의 밴시,2023-03-15,14089485,1.6,14089485,100,40323076,1416,1416,100,3818,129,211,2023-03-15
3,3,-1,OLD,20230523,더 웨일,2023-03-01,10642498,1.2,-3837492,-26.5,359647304,1156,-468,-28.8,36733,72,79,2023-03-15
4,4,0,OLD,20223565,다음 소희,2023-02-08,5585200,0.6,-2477899,-30.7,971706977,661,-141,-17.6,101397,28,33,2023-03-15
5,5,0,NEW,20230712,어떤 영웅,2023-03-15,2228900,0.3,2228900,100,13881900,252,252,100,1393,37,43,2023-03-15
6,6,3,OLD,20239877,애프터썬,2023-02-01,2208699,0.3,-122999,-5.3,420991297,242,-14,-5.5,42897,21,23,2023-03-15
7,7,-1,OLD,20230082,6번 칸,2023-03-08,1717599,0.2,-3275501,-65.6,50959693,193,-368,-65.6,5507,29,33,2023-03-15
8,8,-1,OLD,20228916,콜 제인,2023-03-08,2020000,0.2,-737598,-26.7,35134194,172,-126,-42.3,3507,22,23,2023-03-15
9,9,1,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,831000,0.1,-370000,-30.8,487979800,103,-40,-28,54795,12,12,2023-03-15
10,10,-5,OLD,20219457,그대 어이가리,2023-03-08,877400,0.1,-3793900,-81.2,53440294,100,-469,-82.4,6062,28,31,2023-03-15
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,588647822,93.0,-243428737,-29.3,13240686901,57794,-24830,-30.1,1238677,1227,4446,2023-03-16
2,2,0,OLD,20230611,이니셰린의 밴시,2023-03-15,13173789,2.1,-915696,-6.5,53496865,1352,-64,-4.5,5170,135,212,2023-03-16
3,3,0,OLD,20230523,더 웨일,2023-03-01,11573992,1.8,931494,8.8,371221296,1282,126,10.9,38015,108,124,2023-03-16
4,4,0,OLD,20223565,다음 소희,2023-02-08,5220300,0.8,-364900,-6.5,976927277,540,-121,-18.3,101937,23,26,2023-03-16
5,5,1,OLD,20239877,애프터썬,2023-02-01,2573499,0.4,364800,16.5,423564796,276,34,14,43173,31,33,2023-03-16
6,6,-1,OLD,20230712,어떤 영웅,2023-03-15,1766398,0.3,-462502,-20.8,15648298,217,-35,-13.9,1610,29,34,2023-03-16
7,7,0,NEW,20212372,장기자랑,2023-04-05,1926000,0.3,1926000,100,5723000,214,214,100,643,1,1,2023-03-16
8,8,-1,OLD,20230082,6번 칸,2023-03-08,1850500,0.3,132901,7.7,52810193,204,11,5.7,5711,35,39,2023-03-16
9,9,0,NEW,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,1400000,0.2,1400000,100,10108000,200,200,100,1444,1,1,2023-03-16
10,10,0,OLD,20219457,그대 어이가리,2023-03-08,1246500,0.2,369100,42.1,54686794,146,46,46,6208,25,33,2023-03-16
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,1080642652,95.5,491994830,83.6,14321329553,101721,43927,76,1340398,1298,4954,2023-03-17
2,2,0,OLD,20230611,이니셰린의 밴시,2023-03-15,14244588,1.3,1070799,8.1,67741453,1367,15,1.1,6537,132,213,2023-03-17
3,3,0,OLD,20230523,더 웨일,2023-03-01,11313392,1.0,-260600,-2.3,382534688,1159,-123,-9.6,39174,101,121,2023-03-17
4,4,0,OLD,20223565,다음 소희,2023-02-08,4589700,0.4,-630600,-12.1,981516977,452,-88,-16.3,102389,22,24,2023-03-17
5,5,0,NEW,20224780,모나리자와 블러드 문,2023-03-22,5028000,0.4,5028000,100,7251000,342,342,100,589,1,1,2023-03-17
6,6,0,OLD,20230712,어떤 영웅,2023-03-15,3114900,0.3,1348502,76.3,18763198,335,118,54.4,1945,36,39,2023-03-17
7,7,1,OLD,20230082,6번 칸,2023-03-08,3608000,0.3,1757500,95,56418193,334,130,63.7,6045,35,38,2023-03-17
8,8,-3,OLD,20239877,애프터썬,2023-02-01,2564699,0.2,-8800,-0.3,426129495,284,8,2.9,43457,24,27,2023-03-17
9,9,0,NEW,19568053,상처뿐인 영광,1971-06-26,404000,0.0,404000,100,12226500,202,202,100,6096,1,4,2023-03-17
10,10,1,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,1085500,0.1,212500,24.3,489938300,136,20,17.2,55047,18,18,2023-03-17
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,3248894355,94.5,2168251703,200.6,17570223908,314437,212716,209.1,1654835,1439,5924,2023-03-18
2,2,0,NEW,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,104520700,3.0,104520700,100,114628700,11771,11771,100,13215,227,508,2023-03-18
3,3,-1,OLD,20230611,이니셰린의 밴시,2023-03-15,27345485,0.8,13100897,92,95086938,2534,1167,85.4,9071,131,220,2023-03-18
4,4,-1,OLD,20230523,더 웨일,2023-03-01,22270796,0.6,10957404,96.9,404805484,2134,975,84.1,41308,111,131,2023-03-18
5,5,5,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,6725800,0.2,5640300,519.6,496664100,739,603,443.4,55786,66,76,2023-03-18
6,6,-2,OLD,20223565,다음 소희,2023-02-08,5445898,0.2,856198,18.7,986962875,618,166,36.7,103007,23,25,2023-03-18
7,7,1,OLD,20239877,애프터썬,2023-02-01,5207697,0.2,2642998,103.1,431337192,515,231,81.3,43972,25,27,2023-03-18
8,8,-1,OLD,20230082,6번 칸,2023-03-08,3521900,0.1,-86100,-2.4,59940093,347,13,3.9,6392,29,31,2023-03-18
9,9,-3,OLD,20230712,어떤 영웅,2023-03-15,2596900,0.1,-518000,-16.6,21360098,294,-41,-12.2,2239,38,42,2023-03-18
10,10,13,OLD,20228966,어메이징 모리스,2023-02-15,1477298,0.0,1341298,986.2,960997765,178,164,1171.4,108974,16,18,2023-03-18
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,3031842207,94.8,-217052148,-6.7,20602066115,296242,-18195,-5.8,1951077,1456,5820,2023-03-19
2,2,0,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,90594500,2.8,-13926200,-13.3,205223200,9908,-1863,-15.8,23123,234,511,2023-03-19
3,3,0,OLD,20230611,이니셰린의 밴시,2023-03-15,24598586,0.8,-2746899,-10,119685524,2292,-242,-9.6,11363,131,205,2023-03-19
4,4,0,OLD,20230523,더 웨일,2023-03-01,22561492,0.7,290696,1.3,427366976,2159,25,1.2,43467,108,127,2023-03-19
5,5,0,OLD,20239913,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,2023-02-23,7996000,0.2,1270200,18.9,504660100,893,154,20.8,56679,69,77,2023-03-19
6,6,2,OLD,20230082,6번 칸,2023-03-08,4217797,0.1,695897,19.8,64157890,424,77,22.2,6816,34,37,2023-03-19
7,7,0,OLD,20239877,애프터썬,2023-02-01,3003694,0.1,-2204003,-42.3,434340886,318,-197,-38.3,44290,24,25,2023-03-19
8,8,1,OLD,20230712,어떤 영웅,2023-03-15,2855098,0.1,258198,9.9,24215196,301,7,2.4,2540,31,35,2023-03-19
9,9,-3,OLD,20223565,다음 소희,2023-02-08,2405400,0.1,-3040498,-55.8,989368275,255,-363,-58.7,103262,20,23,2023-03-19
10,10,1,OLD,19568053,상처뿐인 영광,1971-06-26,296000,0.0,-54000,-15.4,12872500,148,-27,-15.4,6419,1,4,2023-03-19
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,643990005,93.9,-2387852202,-78.8,21246056120,62959,-233283,-78.7,2014036,1297,4906,2023-03-20
2,2,1,OLD,20230611,이니셰린의 밴시,2023-03-15,11877694,1.7,-12720892,-51.7,131563218,1196,-1096,-47.8,12559,129,197,2023-03-20
3,3,1,OLD,20230523,더 웨일,2023-03-01,7805098,1.1,-14756394,-65.4,435172074,781,-1378,-63.8,44248,99,118,2023-03-20
4,4,-2,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,5354000,0.8,-85240500,-94.1,210577200,705,-9203,-92.9,23828,114,143,2023-03-20
5,5,4,OLD,20223565,다음 소희,2023-02-08,2894099,0.4,488699,20.3,992262374,392,137,53.7,103654,20,22,2023-03-20
6,6,0,NEW,20224646,여섯 개의 밤,2023-03-29,3321000,0.5,3321000,100,3321000,369,369,100,369,2,2,2023-03-20
7,7,0,OLD,20239877,애프터썬,2023-02-01,2038700,0.3,-964994,-32.1,436379586,213,-105,-33,44503,23,27,2023-03-20
8,8,0,NEW,20227654,수라,2023-06-21,1168000,0.2,1168000,100,8957000,167,167,100,1128,1,1,2023-03-20
9,9,-1,OLD,20230712,어떤 영웅,2023-03-15,1219100,0.2,-1635998,-57.3,25434296,134,-167,-55.5,2674,29,33,2023-03-20
10,10,0,OLD,19568053,상처뿐인 영광,1971-06-26,236000,0.0,-60000,-20.3,13108500,118,-30,-20.3,6537,1,4,2023-03-20
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,586810185,92.0,-57179820,-8.9,21832866305,57958,-5001,-7.9,2071994,1311,4850,2023-03-21
2,2,2,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,11472400,1.8,6118400,114.3,222049600,1938,1233,174.9,25766,134,175,2023-03-21
3,3,-1,OLD,20230611,이니셰린의 밴시,2023-03-15,11670192,1.8,-207502,-1.7,143233410,1178,-18,-1.5,13737,125,199,2023-03-21
4,4,-1,OLD,20230523,더 웨일,2023-03-01,7701192,1.2,-103906,-1.3,442873266,797,16,2,45045,108,122,2023-03-21
5,5,0,OLD,20223565,다음 소희,2023-02-08,4578600,0.7,1684501,58.2,996840974,578,186,47.4,104232,21,22,2023-03-21
6,6,0,NEW,20230804,불멸의 여자,2023-04-05,3060000,0.5,3060000,100,3060000,340,340,100,340,2,2,2023-03-21
7,7,0,OLD,20239877,애프터썬,2023-02-01,1890599,0.3,-148101,-7.3,438270185,187,-26,-12.2,44690,22,23,2023-03-21
8,8,3,OLD,20230082,6번 칸,2023-03-08,1658299,0.3,560799,51.1,66913689,179,63,54.3,7111,30,32,2023-03-21
9,9,0,OLD,20230712,어떤 영웅,2023-03-15,1544300,0.2,325200,26.7,26978596,178,44,32.8,2852,33,37,2023-03-21
10,10,2,OLD,20219457,그대 어이가리,2023-03-08,1391500,0.2,500500,56.2,60086194,135,41,43.6,6786,28,32,2023-03-21
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,710848051,89.8,124037866,21.1,22543714356,69371,11413,19.7,2141365,1240,4690,2023-03-22
2,2,0,NEW,20224780,모나리자와 블러드 문,2023-03-22,47921776,6.1,47921776,100,55172776,5492,5492,100,6081,369,666,2023-03-22
3,3,1,OLD,20230523,더 웨일,2023-03-01,8095399,1.0,394207,5.1,450968665,823,26,3.3,45868,88,109,2023-03-22
4,4,-1,OLD,20230611,이니셰린의 밴시,2023-03-15,7736891,1.0,-3933301,-33.7,150970301,791,-387,-32.9,14528,63,81,2023-03-22
5,5,-3,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,4025800,0.5,-7446600,-64.9,226075400,549,-1389,-71.7,26315,115,130,2023-03-22
6,6,-1,OLD,20223565,다음 소희,2023-02-08,2865500,0.4,-1713100,-37.4,999706474,288,-290,-50.2,104520,11,11,2023-03-22
7,7,0,OLD,20239877,애프터썬,2023-02-01,1590800,0.2,-299799,-15.9,439860985,171,-16,-8.6,44861,16,17,2023-03-22
8,8,0,NEW,20211545,흐르다,2023-03-29,1386000,0.2,1386000,100,3664000,154,154,100,499,1,1,2023-03-22
9,9,-1,OLD,20230082,6번 칸,2023-03-08,1336500,0.2,-321799,-19.4,68250189,153,-26,-14.5,7264,18,19,2023-03-22
10,10,0,NEW,20230652,찬란한 나의 복수,2023-03-29,1359000,0.2,1359000,100,1359000,151,151,100,151,1,1,2023-03-22
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,675176426,90.7,-35671625,-5,23218890782,65989,-3382,-4.9,2207354,1227,4651,2023-03-23
2,2,0,OLD,20224780,모나리자와 블러드 문,2023-03-22,24377475,3.3,-23544301,-49.1,79550251,2914,-2578,-46.9,8995,322,553,2023-03-23
3,3,0,NEW,20227863,라이스보이 슬립스,2023-04-19,9306000,1.3,9306000,100,9306000,1034,1034,100,1034,7,7,2023-03-23
4,4,-1,OLD,20230523,더 웨일,2023-03-01,7405596,1.0,-689803,-8.5,458374261,776,-47,-5.7,46644,86,108,2023-03-23
5,5,-1,OLD,20230611,이니셰린의 밴시,2023-03-15,6255697,0.8,-1481194,-19.1,157225998,660,-131,-16.6,15188,65,84,2023-03-23
6,6,-1,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,3666000,0.5,-359800,-8.9,229741400,486,-63,-11.5,26801,106,115,2023-03-23
7,7,-1,OLD,20223565,다음 소희,2023-02-08,4947000,0.7,2081500,72.6,1004653474,479,191,66.3,104999,16,18,2023-03-23
8,8,0,NEW,20212372,장기자랑,2023-04-05,2754000,0.4,2754000,100,8477000,306,306,100,949,2,2,2023-03-23
9,9,0,NEW,20239955,나의 연인에게,2023-03-29,1278000,0.2,1278000,100,1278000,142,142,100,142,1,1,2023-03-23
10,10,-3,OLD,20239877,애프터썬,2023-02-01,1253099,0.2,-337701,-21.2,441114084,137,-34,-19.9,44998,17,19,2023-03-23
1,1,0,OLD,20226270,스즈메의 문단속,2023-03-08,1124940341,95.3,449763915,66.6,24343831123,104883,38894,58.9,2312237,1315,5190,2023-03-24
2,2,0,OLD,20224780,모나리자와 블러드 문,2023-03-22,21233692,1.8,-3143783,-12.9,100783943,2191,-723,-24.8,11186,318,519,2023-03-24
3,3,1,OLD,20230523,더 웨일,2023-03-01,8183493,0.7,777897,10.5,466557754,796,20,2.6,47440,92,116,2023-03-24
4,4,1,OLD,20230611,이니셰린의 밴시,2023-03-15,6842797,0.6,587100,9.4,164068795,673,13,2,15861,63,81,2023-03-24
