rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
10,10,4,OLD,20143343,무드 인디고,2014-12-11,3582000,1.4,1698000,90.1,357621000,416,188,82.5,44370,14,16,2015-01-17
1,1,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,132855200,51.5,6715100,5.3,36971343179,16444,767,4.9,4746458,254,447,2015-01-18
2,2,0,OLD,20140609,아메리칸 셰프,2015-01-07,46501900,18.0,-1353900,-2.8,530072829,5424,-164,-2.9,65396,57,100,2015-01-18
3,3,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,19382400,7.5,1692900,9.6,1739713365,2480,251,11.3,228822,21,42,2015-01-18
4,4,0,OLD,20143045,내일을 위한 시간,2015-01-01,13674600,5.3,-1413100,-9.4,261197300,1608,-170,-9.6,31810,35,49,2015-01-18
5,5,0,OLD,20142142,이별까지 7일,2015-01-15,5594500,2.2,-1056249,-15.9,31900906,739,-133,-15.3,4241,40,63,2015-01-18
6,6,0,OLD,20141621,마미,2014-12-18,4597500,1.8,-1352500,-22.7,408667100,536,-154,-22.3,51572,11,14,2015-01-18
7,7,2,OLD,20144481,타임 패러독스,2015-01-07,4538500,1.8,198300,4.6,633698908,514,25,5.1,80480,12,15,2015-01-18
8,8,0,OLD,20149269,아이 킬드 마이 마더,2015-01-15,3880000,1.5,-514000,-11.7,17201086,463,-56,-10.8,2195,13,16,2015-01-18
9,9,3,OLD,20142964,클라우즈 오브 실스마리아,2014-12-18,3292500,1.3,-9000,-0.3,243773599,397,14,3.7,30576,8,9,2015-01-18
10,10,0,OLD,20143343,무드 인디고,2014-12-11,3061000,1.2,-521000,-14.5,360682000,363,-53,-12.7,44733,10,14,2015-01-18
1,1,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,43745300,41.9,-89109900,-67.1,37015088479,6017,-10427,-63.4,4752475,236,414,2015-01-19
2,2,0,OLD,20140609,아메리칸 셰프,2015-01-07,18632300,17.9,-27869600,-59.9,548705129,2438,-2986,-55.1,67834,53,94,2015-01-19
3,3,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,8722800,8.4,-10659600,-55,1748436165,1240,-1240,-50,230062,24,43,2015-01-19
4,4,0,OLD,20143045,내일을 위한 시간,2015-01-01,5657800,5.4,-8016800,-58.6,266855100,725,-883,-54.9,32535,34,50,2015-01-19
5,5,0,OLD,20142142,이별까지 7일,2015-01-15,2880000,2.8,-2714500,-48.5,34780906,401,-338,-45.7,4642,36,54,2015-01-19
6,6,0,OLD,20141621,마미,2014-12-18,2353000,2.3,-2244500,-48.8,411020100,331,-205,-38.2,51903,11,16,2015-01-19
7,7,0,OLD,20144481,타임 패러독스,2015-01-07,2523000,2.4,-2015500,-44.4,636221908,328,-186,-36.2,80808,14,20,2015-01-19
8,8,0,NEW,20144507,빅 아이즈,2015-01-28,2538000,2.4,2538000,100,3005000,282,282,100,346,1,1,2015-01-19
9,8,0,OLD,20149269,아이 킬드 마이 마더,2015-01-15,2109000,2.0,-1771000,-45.6,19310086,282,-181,-39.1,2477,11,15,2015-01-19
10,10,0,NEW,20145202,생각보다 맑은,2015-01-22,1542000,1.5,1542000,100,5430000,257,257,100,842,1,1,2015-01-19
1,1,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,48362800,39.9,4617500,10.6,37063451279,6908,891,14.8,4759383,243,407,2015-01-20
2,2,0,OLD,20140609,아메리칸 셰프,2015-01-07,21591100,17.8,2958800,15.9,570296229,2795,357,14.6,70629,56,95,2015-01-20
3,3,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,11394300,9.4,2671500,30.6,1759830465,1541,301,24.3,231603,24,42,2015-01-20
4,4,0,NEW,19718273,아름다운 팔도강산,1972-01-01,1862000,1.5,1862000,100,5268000,931,931,100,2634,1,5,2015-01-20
5,5,-1,OLD,20143045,내일을 위한 시간,2015-01-01,6007000,4.9,349200,6.2,272862100,784,59,8.1,33319,35,53,2015-01-20
6,6,1,OLD,20144481,타임 패러독스,2015-01-07,3781500,3.1,1258500,49.9,640003408,539,211,64.3,81347,17,23,2015-01-20
7,7,6,OLD,20143344,눈의 여왕 2: 트롤의 마법거울,2014-12-24,2497500,2.1,1311500,110.6,4469239600,473,263,125.2,615791,12,12,2015-01-20
8,8,-2,OLD,20141621,마미,2014-12-18,3226500,2.7,873500,37.1,414246600,425,94,28.4,52328,11,16,2015-01-20
9,9,-4,OLD,20142142,이별까지 7일,2015-01-15,2887000,2.4,7000,0.2,37667906,396,-5,-1.2,5038,36,56,2015-01-20
10,10,1,OLD,20144642,미스터 터너,2015-01-22,2320000,1.9,400000,20.8,5614000,290,50,20.8,680,1,1,2015-01-20
1,1,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,20632600,24.9,-27730200,-57.3,37084083879,2863,-4045,-58.6,4762246,107,166,2015-01-21
2,2,0,OLD,20140609,아메리칸 셰프,2015-01-07,14912700,18.0,-6678400,-30.9,585208929,1974,-821,-29.4,72603,38,62,2015-01-21
3,3,0,NEW,20145085,세인트 빈센트,2015-03-05,8328000,10.1,8328000,100,8448000,1041,1041,100,1061,7,7,2015-01-21
4,4,1,OLD,20143045,내일을 위한 시간,2015-01-01,6411400,7.7,404400,6.7,279273500,863,79,10.1,34182,35,53,2015-01-21
5,5,-1,OLD,19718273,아름다운 팔도강산,1972-01-01,1622000,2.0,-240000,-12.9,6890000,811,-120,-12.9,3445,1,5,2015-01-21
6,6,-3,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,5190200,6.3,-6204100,-54.4,1765020665,729,-812,-52.7,232332,17,26,2015-01-21
7,7,1,OLD,20141621,마미,2014-12-18,4229500,5.1,1003000,31.1,418476100,553,128,30.1,52881,15,21,2015-01-21
8,8,-1,OLD,20143344,눈의 여왕 2: 트롤의 마법거울,2014-12-24,2400000,2.9,-97500,-3.9,4471639600,502,29,6.1,616293,7,7,2015-01-21
9,9,0,OLD,20142142,이별까지 7일,2015-01-15,3136000,3.8,249000,8.6,40803906,437,41,10.4,5475,35,52,2015-01-21
10,10,0,NEW,19628032,서부 개척사, ,530000,0.6,530000,100,2509000,265,265,100,1251,1,3,2015-01-21
1,1,34,OLD,20145021,와일드,2015-01-22,18863400,18.6,18730900,14136.5,26708900,2452,2434,13522.2,3327,52,121,2015-01-22
2,2,-1,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,17078800,16.9,-3553800,-17.2,37101162679,2400,-463,-16.2,4764646,104,131,2015-01-22
3,3,-1,OLD,20140609,아메리칸 셰프,2015-01-07,14280500,14.1,-632200,-4.2,599489429,1869,-105,-5.3,74472,36,55,2015-01-22
4,4,0,NEW,20145141,위플래쉬,2015-03-12,8520000,8.4,8520000,100,10697000,1065,1065,100,1336,5,5,2015-01-22
5,5,1,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,5946300,5.9,756100,14.6,1770966965,839,110,15.1,233171,18,30,2015-01-22
6,6,34,OLD,20144642,미스터 터너,2015-01-22,5417000,5.3,5356000,8780.3,11092000,760,751,8344.4,1449,27,48,2015-01-22
7,7,-2,OLD,19718273,아름다운 팔도강산,1972-01-01,1248000,1.2,-374000,-23.1,8138000,624,-187,-23.1,4069,1,5,2015-01-22
8,8,0,OLD,20143344,눈의 여왕 2: 트롤의 마법거울,2014-12-24,2821000,2.8,421000,17.5,4474460600,585,83,16.5,616878,5,5,2015-01-22
9,9,0,NEW,20145202,생각보다 맑은,2015-01-22,2896000,2.9,2896000,100,8986000,395,395,100,1347,17,35,2015-01-22
10,10,-6,OLD,20143045,내일을 위한 시간,2015-01-01,2539500,2.5,-3871900,-60.4,281813000,348,-515,-59.7,34530,24,25,2015-01-22
1,1,0,OLD,20145021,와일드,2015-01-22,25939700,24.4,7076300,37.5,52648600,3157,705,28.8,6484,55,127,2015-01-23
2,2,1,OLD,20140609,아메리칸 셰프,2015-01-07,21191500,19.9,6911000,48.4,620680929,2532,663,35.5,77004,39,65,2015-01-23
3,3,-1,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,17611600,16.6,532800,3.1,37118774279,2298,-102,-4.3,4766944,104,138,2015-01-23
4,4,1,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,10866400,10.2,4920100,82.7,1781833365,1589,750,89.4,234760,25,42,2015-01-23
5,5,1,OLD,20144642,미스터 터너,2015-01-22,8011000,7.5,2594000,47.9,19103000,1010,250,32.9,2459,27,50,2015-01-23
6,6,2,OLD,20143344,눈의 여왕 2: 트롤의 마법거울,2014-12-24,2367000,2.2,-454000,-16.1,4476827600,498,-87,-14.9,617376,6,6,2015-01-23
7,7,3,OLD,20143045,내일을 위한 시간,2015-01-01,2750500,2.6,211000,8.3,284563500,351,3,0.9,34881,25,26,2015-01-23
8,8,1,OLD,20145202,생각보다 맑은,2015-01-22,2039600,1.9,-856400,-29.6,11025600,250,-145,-36.7,1597,17,31,2015-01-23
9,9,4,OLD,19628032,서부 개척사, ,438000,0.4,-144000,-24.7,3529000,219,-72,-24.7,1761,1,3,2015-01-23
10,10,11,OLD,20142142,이별까지 7일,2015-01-15,1512000,1.4,469000,45,43358906,194,47,32,5816,17,18,2015-01-23
1,1,1,OLD,20140609,아메리칸 셰프,2015-01-07,43946800,24.3,22755300,107.4,664627729,5073,2541,100.4,82077,43,74,2015-01-24
2,2,-1,OLD,20145021,와일드,2015-01-22,42568300,23.5,16628600,64.1,95216900,4972,1815,57.5,11456,56,115,2015-01-24
3,3,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,32029600,17.7,14418000,81.9,37150803879,4039,1741,75.8,4770983,103,138,2015-01-24
4,4,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,14785600,8.2,3919200,36.1,1796618965,1874,285,17.9,236634,28,41,2015-01-24
5,5,0,OLD,20144642,미스터 터너,2015-01-22,11470300,6.3,3459300,43.2,30573300,1434,424,42,3893,28,49,2015-01-24
6,6,1,OLD,20143045,내일을 위한 시간,2015-01-01,6122400,3.4,3371900,122.6,290685900,761,410,116.8,35642,27,28,2015-01-24
7,7,9,OLD,20141621,마미,2014-12-18,3549000,2.0,2245500,172.3,424879600,414,268,183.6,53628,11,11,2015-01-24
8,8,13,OLD,20144522,바티칸 뮤지엄,2015-01-08,4210000,2.3,3080000,272.6,87658500,400,300,300,9200,4,6,2015-01-24
9,9,0,NEW,20148748,그녀,2014-05-22,2148500,1.2,2148500,100,2861230000,358,358,100,351091,2,2,2015-01-24
10,10,-1,OLD,19628032,서부 개척사, ,606000,0.3,168000,38.4,4135000,303,84,38.4,2064,1,3,2015-01-24
1,1,1,OLD,20145021,와일드,2015-01-22,41121500,23.7,-1446800,-3.4,136338400,4888,-84,-1.7,16344,58,118,2015-01-25
2,2,1,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,37464800,21.5,5435200,17,37188268679,4620,581,14.4,4775603,95,127,2015-01-25
3,3,-2,OLD,20140609,아메리칸 셰프,2015-01-07,38668400,22.2,-5278400,-12,703296129,4546,-527,-10.4,86623,38,66,2015-01-25
4,4,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,18448900,10.6,3663300,24.8,1815067865,2323,449,24,238957,28,41,2015-01-25
5,5,0,OLD,20144642,미스터 터너,2015-01-22,10849700,6.2,-620600,-5.4,41423000,1348,-86,-6,5241,29,50,2015-01-25
6,6,0,OLD,20143045,내일을 위한 시간,2015-01-01,4919000,2.8,-1203400,-19.7,295604900,590,-171,-22.5,36232,28,28,2015-01-25
7,7,0,NEW,19840015,여인잔혹사 물레야 물레야,1984-02-25,734000,0.4,734000,100,6161000,367,367,100,3078,1,4,2015-01-25
8,8,-1,OLD,20141621,마미,2014-12-18,2979500,1.7,-569500,-16,427859100,363,-51,-12.3,53991,9,9,2015-01-25
9,9,-1,OLD,20144522,바티칸 뮤지엄,2015-01-08,2774000,1.6,-1436000,-34.1,90432500,278,-122,-30.5,9478,4,5,2015-01-25
10,10,0,NEW,20134122,한공주,2014-04-17,1503000,0.9,1503000,100,1788539300,271,271,100,225550,2,2,2015-01-25
1,1,0,OLD,20145021,와일드,2015-01-22,20757400,20.0,-20364100,-49.5,157095800,2753,-2135,-43.7,19097,58,115,2015-01-26
2,2,1,OLD,20140609,아메리칸 셰프,2015-01-07,18309500,17.7,-20358900,-52.6,721605629,2379,-2167,-47.7,89002,40,66,2015-01-26
3,3,-1,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,13355700,12.9,-24109100,-64.4,37201624379,1955,-2665,-57.7,4777558,102,133,2015-01-26
4,4,0,NEW,20144881,서유기 : 모험의 시작,2015-02-05,11093000,10.7,11093000,100,12269000,1407,1407,100,1575,7,7,2015-01-26
5,5,-1,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,8616200,8.3,-9832700,-53.3,1823684065,1131,-1192,-51.3,240088,30,48,2015-01-26
6,6,0,NEW,20144121,폭스캐처,2015-02-05,9695100,9.4,9695100,100,11415100,1129,1129,100,1344,16,16,2015-01-26
7,7,-2,OLD,20144642,미스터 터너,2015-01-22,4380500,4.2,-6469200,-59.6,45803500,606,-742,-55,5847,22,37,2015-01-26
8,8,0,NEW,20144507,빅 아이즈,2015-01-28,3006000,2.9,3006000,100,6011000,501,501,100,847,2,2,2015-01-26
9,9,-2,OLD,19840015,여인잔혹사 물레야 물레야,1984-02-25,698000,0.7,-36000,-4.9,6859000,349,-18,-4.9,3427,1,4,2015-01-26
10,10,-4,OLD,20143045,내일을 위한 시간,2015-01-01,1914500,1.8,-3004500,-61.1,297519400,269,-321,-54.4,36501,20,20,2015-01-26
1,1,0,OLD,20145021,와일드,2015-01-22,27312600,23.9,6555200,31.6,184408400,3555,802,29.1,22652,57,129,2015-01-27
2,2,0,OLD,20140609,아메리칸 셰프,2015-01-07,20818000,18.2,2508500,13.7,742423629,2702,323,13.6,91704,40,68,2015-01-27
3,3,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,14803000,13.0,1447300,10.8,37216427379,2065,110,5.6,4779623,111,147,2015-01-27
4,4,4,OLD,20144507,빅 아이즈,2015-01-28,11172000,9.8,8166000,271.7,17183000,1596,1095,218.6,2443,8,8,2015-01-27
5,5,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,10236300,9.0,1620100,18.8,1833920365,1354,223,19.7,241442,30,45,2015-01-27
6,6,1,OLD,20144642,미스터 터너,2015-01-22,6761200,5.9,2380700,54.3,52564700,914,308,50.8,6761,26,47,2015-01-27
7,7,0,NEW,20155601,바다 탐험대 옥토넛 스페셜,2015-02-05,2832000,2.5,2832000,100,2832000,354,354,100,354,2,2,2015-01-27
8,8,2,OLD,20143045,내일을 위한 시간,2015-01-01,2436500,2.1,522000,27.3,299955900,333,64,23.8,36834,26,26,2015-01-27
9,9,0,OLD,19840015,여인잔혹사 물레야 물레야,1984-02-25,590000,0.5,-108000,-15.5,7449000,295,-54,-15.5,3722,1,4,2015-01-27
10,10,0,NEW,2010A522,모정,1972-12-09,566000,0.5,566000,100,25388000,283,283,100,12646,1,4,2015-01-27
1,1,3,OLD,20144507,빅 아이즈,2015-01-28,54098800,33.0,42926800,384.2,71281800,8225,6629,415.4,10668,272,631,2015-01-28
2,2,-1,OLD,20145021,와일드,2015-01-22,19400600,11.8,-7912000,-29,203809000,2945,-610,-17.2,25597,38,89,2015-01-28
3,3,0,NEW,20144927,블랙버드,2015-01-28,17196700,10.5,17196700,100,20478700,2670,2670,100,3072,131,303,2015-01-28
4,4,-2,OLD,20140609,아메리칸 셰프,2015-01-07,15476300,9.4,-5341700,-25.7,757899929,2287,-415,-15.4,93991,38,60,2015-01-28
5,5,0,NEW,20145141,위플래쉬,2015-03-12,16824000,10.3,16824000,100,27521000,2103,2103,100,3439,11,11,2015-01-28
6,6,-3,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,7685800,4.7,-7117200,-48.1,37224113179,1186,-879,-42.6,4780809,70,87,2015-01-28
7,7,-2,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,7658700,4.7,-2577600,-25.2,1841579065,1131,-223,-16.5,242573,20,34,2015-01-28
8,8,-2,OLD,20144642,미스터 터너,2015-01-22,5387500,3.3,-1373700,-20.3,57952200,751,-163,-17.8,7512,24,42,2015-01-28
9,9,0,NEW,20110293,황태자의 첫사랑, ,894000,0.5,894000,100,12931000,447,447,100,6419,1,4,2015-01-28
10,10,-2,OLD,20143045,내일을 위한 시간,2015-01-01,2293000,1.4,-143500,-5.9,302248900,312,-21,-6.3,37146,25,25,2015-01-28
1,1,0,OLD,20144507,빅 아이즈,2015-01-28,58930200,36.6,4831400,8.9,130212000,7944,-281,-3.4,18612,283,681,2015-01-29
2,2,0,OLD,20145021,와일드,2015-01-22,21095400,13.1,1694800,8.7,224904400,2834,-111,-3.8,28431,31,85,2015-01-29
3,3,1,OLD,20140609,아메리칸 셰프,2015-01-07,19277200,12.0,3800900,24.6,777177129,2474,187,8.2,96465,40,63,2015-01-29
4,4,-1,OLD,20144927,블랙버드,2015-01-28,15421500,9.6,-1775200,-10.3,35900200,2107,-563,-21.1,5179,135,304,2015-01-29
5,5,1,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,8529500,5.3,843700,11,37232642679,1245,59,5,4782054,72,86,2015-01-29
6,6,28,OLD,20142241,트라이브,2015-01-29,6688400,4.2,6573400,5716,7766400,872,856,5350,995,28,39,2015-01-29
7,7,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,5881400,3.7,-1777300,-23.2,1847460465,798,-333,-29.4,243371,21,34,2015-01-29
8,8,6,OLD,20143344,눈의 여왕 2: 트롤의 마법거울,2014-12-24,2100000,1.3,1150000,121.1,4480413600,453,245,117.8,618141,5,5,2015-01-29
9,9,0,OLD,20110293,황태자의 첫사랑, ,826000,0.5,-68000,-7.6,13757000,408,-39,-8.7,6827,1,4,2015-01-29
10,10,0,NEW,20133803,망원동 인공위성,2015-02-05,2840000,1.8,2840000,100,5179500,355,355,100,875,2,2,2015-01-29
1,1,0,OLD,20144507,빅 아이즈,2015-01-28,75051067,38.8,16120867,27.4,205263067,9528,1584,19.9,28140,290,677,2015-01-30
2,2,0,OLD,20145021,와일드,2015-01-22,28232600,14.6,7137200,33.8,253137000,3441,607,21.4,31872,31,86,2015-01-30
3,3,0,OLD,20140609,아메리칸 셰프,2015-01-07,25029900,12.9,5752700,29.8,802207029,3056,582,23.5,99521,47,74,2015-01-30
4,4,0,OLD,20144927,블랙버드,2015-01-28,14002800,7.2,-1418700,-9.2,49903000,1791,-316,-15,6970,129,299,2015-01-30
5,5,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,10030000,5.2,1500500,17.6,37242672679,1317,72,5.8,4783371,70,88,2015-01-30
6,6,1,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,9426300,4.9,3544900,60.3,1856886765,1260,462,57.9,244631,25,44,2015-01-30
7,7,-1,OLD,20142241,트라이브,2015-01-29,7540000,3.9,851600,12.7,15306400,938,66,7.6,1933,30,37,2015-01-30
8,8,3,OLD,20145464,엔드 오브 디 어스,2015-01-29,5811000,3.0,3147800,118.2,12418200,665,312,88.4,1511,32,52,2015-01-30
9,9,3,OLD,20144642,미스터 터너,2015-01-22,3725083,1.9,1213083,48.3,64189283,529,183,52.9,8387,19,22,2015-01-30
10,10,-2,OLD,20143344,눈의 여왕 2: 트롤의 마법거울,2014-12-24,1729000,0.9,-371000,-17.7,4482142600,402,-51,-11.3,618543,5,5,2015-01-30
1,1,0,OLD,20144507,빅 아이즈,2015-01-28,117639468,40.0,42588401,56.7,322902535,14628,5100,53.5,42768,284,588,2015-01-31
2,2,0,OLD,20145021,와일드,2015-01-22,45505700,15.5,17273100,61.2,298642700,5513,2072,60.2,37385,36,97,2015-01-31
3,3,0,OLD,20140609,아메리칸 셰프,2015-01-07,45684200,15.5,20654300,82.5,847891229,5292,2236,73.2,104813,43,77,2015-01-31
4,4,2,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,16973300,5.8,7547000,80.1,1873860065,2184,924,73.3,246815,32,48,2015-01-31
5,5,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,15777400,5.4,5747400,57.3,37258450079,2058,741,56.3,4785429,70,89,2015-01-31
6,6,-2,OLD,20144927,블랙버드,2015-01-28,16241300,5.5,2238500,16,66144300,2028,237,13.2,8998,122,247,2015-01-31
7,7,0,OLD,20142241,트라이브,2015-01-29,7726100,2.6,186100,2.5,23032500,960,22,2.3,2893,28,37,2015-01-31
8,8,1,OLD,20144642,미스터 터너,2015-01-22,5010600,1.7,1285517,34.5,69199883,638,109,20.6,9025,20,23,2015-01-31
9,9,-1,OLD,20145464,엔드 오브 디 어스,2015-01-29,3702000,1.3,-2109000,-36.3,16120200,437,-228,-34.3,1948,31,44,2015-01-31
10,10,2,OLD,20143045,내일을 위한 시간,2015-01-01,3413800,1.2,1275300,59.6,309066700,432,145,50.5,38034,16,16,2015-01-31
1,1,0,OLD,20144507,빅 아이즈,2015-01-28,100465700,38.3,-17173768,-14.6,423368235,12323,-2305,-15.8,55091,270,560,2015-02-01
2,2,1,OLD,20140609,아메리칸 셰프,2015-01-07,43144600,16.4,-2539600,-5.6,891035829,4953,-339,-6.4,109766,44,82,2015-02-01
3,3,-1,OLD,20145021,와일드,2015-01-22,39275600,15.0,-6230100,-13.7,337918300,4673,-840,-15.2,42058,36,92,2015-02-01
4,4,0,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,15266300,5.8,-1707000,-10.1,1889126365,2037,-147,-6.7,248852,31,46,2015-02-01
5,5,0,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,16286500,6.2,509100,3.2,37274736579,2036,-22,-1.1,4787465,65,83,2015-02-01
6,6,0,OLD,20144927,블랙버드,2015-01-28,12330800,4.7,-3910500,-24.1,78475100,1519,-509,-25.1,10517,124,223,2015-02-01
7,7,0,OLD,20142241,트라이브,2015-01-29,7292600,2.8,-433500,-5.6,30325100,838,-122,-12.7,3731,25,34,2015-02-01
8,8,0,OLD,20144642,미스터 터너,2015-01-22,4462000,1.7,-548600,-10.9,73661883,562,-76,-11.9,9587,17,20,2015-02-01
9,9,1,OLD,20143045,내일을 위한 시간,2015-01-01,3654500,1.4,240700,7.1,312721200,442,10,2.3,38476,16,16,2015-02-01
10,10,0,NEW,19820112,십계,1973-06-16,714000,0.3,714000,100,17298072,357,357,100,9646,1,3,2015-02-01
1,1,0,OLD,20144507,빅 아이즈,2015-01-28,46059300,35.7,-54406400,-54.2,469427535,6238,-6085,-49.4,61329,278,595,2015-02-02
2,2,1,OLD,20145021,와일드,2015-01-22,17944500,13.9,-21331100,-54.3,355862800,2394,-2279,-48.8,44452,34,86,2015-02-02
3,3,-1,OLD,20140609,아메리칸 셰프,2015-01-07,17406700,13.5,-25737900,-59.7,908442529,2223,-2730,-55.1,111989,43,79,2015-02-02
4,4,0,NEW,20020168,센과 치히로의 행방불명,2002-06-27,8232000,6.4,8232000,100,14293900,1029,1029,100,1985,5,5,2015-02-02
5,5,-1,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,6412400,5.0,-8853900,-58,1895538765,932,-1105,-54.2,249784,27,55,2015-02-02
6,6,0,OLD,20144927,블랙버드,2015-01-28,5983500,4.6,-6347300,-51.5,84458600,822,-697,-45.9,11339,118,210,2015-02-02
7,7,-2,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,5464100,4.2,-10822400,-66.5,37280200679,794,-1242,-61,4788259,67,81,2015-02-02
8,8,-1,OLD,20142241,트라이브,2015-01-29,4184300,3.2,-3108300,-42.6,34509400,560,-278,-33.2,4291,29,44,2015-02-02
9,9,1,OLD,19820112,십계,1973-06-16,792000,0.6,78000,10.9,18090072,396,39,10.9,10042,1,3,2015-02-02
10,10,0,NEW,20155881,오즈의 마법사: 돌아온 도로시,2015-02-12,3160000,2.5,3160000,100,3160000,395,395,100,395,2,2,2015-02-02
1,1,0,OLD,20144507,빅 아이즈,2015-01-28,43514300,27.8,-2545000,-5.5,512941835,5887,-351,-5.6,67216,268,575,2015-02-03
2,2,1,OLD,20140609,아메리칸 셰프,2015-01-07,17845500,11.4,438800,2.5,926288029,2322,99,4.5,114311,44,79,2015-02-03
3,3,-1,OLD,20145021,와일드,2015-01-22,16722500,10.7,-1222000,-6.8,372585300,2266,-128,-5.3,46718,35,86,2015-02-03
4,4,6,OLD,20155881,오즈의 마법사: 돌아온 도로시,2015-02-12,14835000,9.5,11675000,369.5,17995000,1864,1469,371.9,2259,11,11,2015-02-03
5,5,11,OLD,20143045,내일을 위한 시간,2015-01-01,10621500,6.8,9728500,1089.4,324235700,1609,1486,1208.1,40208,45,46,2015-02-03
6,6,0,NEW,20145085,세인트 빈센트,2015-03-05,8976000,5.7,8976000,100,19566000,1122,1122,100,2421,6,6,2015-02-03
7,7,0,NEW,19900042,장군의 아들,1990-06-09,1662000,1.1,1662000,100,3567000,831,831,100,1783,1,5,2015-02-03
8,8,-2,OLD,20144927,블랙버드,2015-01-28,5614000,3.6,-369500,-6.2,90072600,776,-46,-5.6,12115,116,211,2015-02-03
9,9,-2,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,4907600,3.1,-556500,-10.2,37285108279,703,-91,-11.5,4788962,62,74,2015-02-03
10,10,-5,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,4478900,2.9,-1933500,-30.2,1900017665,631,-301,-32.3,250415,27,47,2015-02-03
1,1,0,OLD,20144507,빅 아이즈,2015-01-28,50683200,33.4,7168900,16.5,563625035,6801,914,15.5,74017,276,596,2015-02-04
2,2,1,OLD,20145021,와일드,2015-01-22,19780800,13.0,3058300,18.3,392366100,2604,338,14.9,49322,35,91,2015-02-04
3,3,-1,OLD,20140609,아메리칸 셰프,2015-01-07,18906500,12.5,1061000,5.9,945194529,2427,105,4.5,116738,48,88,2015-02-04
4,4,0,NEW,20145141,위플래쉬,2015-03-12,18924000,12.5,18924000,100,46445000,2357,2357,100,5796,9,9,2015-02-04
5,5,3,OLD,20144927,블랙버드,2015-01-28,6189800,4.1,575800,10.3,96262400,854,78,10.1,12969,111,206,2015-02-04
6,6,3,OLD,20141111,"님아, 그 강을 건너지 마오",2014-11-27,5326400,3.5,418800,8.5,37290434679,748,45,6.4,4789710,65,80,2015-02-04
7,7,0,OLD,19900042,장군의 아들,1990-06-09,1275000,0.8,-387000,-23.3,4842000,635,-196,-23.6,2418,1,5,2015-02-04
8,8,4,OLD,20142241,트라이브,2015-01-29,4424000,2.9,827500,23,42529900,577,108,23,5337,30,43,2015-02-04
9,9,1,OLD,20130574,개를 훔치는 완벽한 방법,2014-12-31,3653500,2.4,-825400,-18.4,1903671165,498,-133,-21.1,250913,26,45,2015-02-04
10,10,7,OLD,20020168,센과 치히로의 행방불명,2002-06-27,3112000,2.1,1464000,88.8,19053900,389,183,88.8,2580,1,1,2015-02-04
